,bpm,description,file_id,license,name,path,username
781,63,"Synth lead created on the Minibrute, tweaking the KBD Tracking and LFO rate dials. Was played above the 63 bpm Synth Loop which is also on my selection of freesounds. Enjoy!",352835,http://creativecommons.org/publicdomain/zero/1.0/,Synth Lead,./audio_corpora_freesound/352835_5426702-hq.ogg,mooncubedesign
782,80,"4 bars of light+sparse guitar and drums at 80 bpm.
Created with FL Studio.",353040,http://creativecommons.org/publicdomain/zero/1.0/,August_28_2016_03,./audio_corpora_freesound/353040_3283808-hq.ogg,ADnova
783,130,"Somewhat moody short 130bpm loop possibly appropriate for a video game boss intro or something.
Created with FL studio.",353272,http://creativecommons.org/publicdomain/zero/1.0/,Boss Intro 01,./audio_corpora_freesound/353272_3283808-hq.ogg,ADnova
784,80,"Beat in 80 bpm, with glitchy drumsounds.",353678,http://creativecommons.org/publicdomain/zero/1.0/,80bpmglitch.wav,./audio_corpora_freesound/353678_546044-hq.ogg,deep into perspectives
785,175,"Rate 44.1oo
Bit  16",353761,http://creativecommons.org/licenses/by-nc/3.0/,bone cruncher dnb beat 175bpm.wav,./audio_corpora_freesound/353761_5842762-hq.ogg,Goshgolly
786,120,Drumloop (120 bpm),360353,http://creativecommons.org/publicdomain/zero/1.0/,Coodyline 80.wav,./audio_corpora_freesound/360353_52391-hq.ogg,visual
787,120,Electronic loop (120 bpm),360641,http://creativecommons.org/publicdomain/zero/1.0/,Creckle-H8-Line.wav,./audio_corpora_freesound/360641_52391-hq.ogg,visual
788,130,Electronic loop (130 bpm),361026,http://creativecommons.org/publicdomain/zero/1.0/,BroooF 1.wav,./audio_corpora_freesound/361026_52391-hq.ogg,visual
789,130,Electronic drum loop (130 bpm),361027,http://creativecommons.org/publicdomain/zero/1.0/,FireEcho-620-a.wav,./audio_corpora_freesound/361027_52391-hq.ogg,visual
790,97,"Made from different sounds recorded from my metal thermos (24 oz) bottle by striking it with my hand. Recorded on iPhone, sequenced in Logic. 

These sounds can be downloaded from my 'metal bottle' pack and are totally CC0!",361176,http://creativecommons.org/publicdomain/zero/1.0/,mb_97bpm_perc-rhythm-03.wav,./audio_corpora_freesound/361176_4067257-hq.ogg,newagesoup
791,130,Electronic loop (130 bpm),361356,http://creativecommons.org/publicdomain/zero/1.0/,Snalox 2.wav,./audio_corpora_freesound/361356_52391-hq.ogg,visual
792,82,"Dark cinematic-tense scene loop. Could be used as a layer, song bed, intro, background music e.g. 82 bpm. Recorded in Cubase.
<a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">My profile-info/other stuff.</a>",361793,http://creativecommons.org/licenses/by-nc/3.0/,short trap loop 2.wav,./audio_corpora_freesound/361793_3162775-hq.ogg,zagi2
793,116,"Gaming action loop (or everything else) 116 bpm. Recorded in Cubase.
<a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">My profile-info/other stuff.</a>",362102,http://creativecommons.org/licenses/by-nc/3.0/,octopus loop.wav,./audio_corpora_freesound/362102_3162775-hq.ogg,zagi2
794,133,"Funny rhythmic cartoon loop, (Daft Punk style) made for animations eg. 133bpm. Recorded in Cubase.
<a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">My profile-info/other stuff.</a>",362148,http://creativecommons.org/licenses/by-nc/3.0/,marching cartoon loop2.wav,./audio_corpora_freesound/362148_3162775-hq.ogg,zagi2
795,84,"Processed version of <a href=""http://freesound.org/people/xanthorp/sounds/78414/"" rel=""nofollow"">xanthorp's funky guitar [Freesound#78414]</a>",362280,http://creativecommons.org/licenses/by-nc/3.0/,Funkier remix of xanthorp's__funkloop84bpm [#78414].flac,./audio_corpora_freesound/362280_1015240-hq.ogg,Timbre
796,128,"Fusion between retro Casiotone, acid bass and some modern arpeggio. 128 bpm. Recorded in Cubase.
<a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">My profile-info/other stuff.</a>",362293,http://creativecommons.org/licenses/by-nc/3.0/,Fusionsonic loop.wav,./audio_corpora_freesound/362293_3162775-hq.ogg,zagi2
797,64,"Simple background rhythmic sample. 64 bpm. Recorded in Cubase.
<a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">My profile-info/other stuff.</a>",363043,http://creativecommons.org/licenses/by-nc/3.0/,flow loop.wav,./audio_corpora_freesound/363043_3162775-hq.ogg,zagi2
798,128,"This sound or sounds was created through the help of VST's, time shifting, parametric EQ, cutting, sampling, layering and many other methods of sound manipulation.

Follow me on Youtube for future tutorials and music.
<a href=""https://www.youtube.com/channel/UC3f2acuv1Q0HsUAxQqWotrQ"" rel=""nofollow"">https://www.youtube.com/channel/UC3f2acuv1Q0HsUAxQqWotrQ</a>
-------------
I make sounds for <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>
I obviously don't get paid anything for uploading and the premise of using <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a> is to share sounds for free to everyone. If you could help me make this a sort of go fund me donation so I can continue doing what I love. Any amount donated is greatly appreciated and words can't show how much I appreciate you. Thank you for reading.
<a href=""https://paypal.me/pools/c/81IrAceQX0"" rel=""nofollow"">https://paypal.me/pools/c/81IrAceQX0</a>",364212,http://creativecommons.org/licenses/by/3.0/,Mist Loop 2 {Soft Synth} - (128bpm).wav,./audio_corpora_freesound/364212_9497060-hq.ogg,Erokia
799,125,125bpm,364743,http://creativecommons.org/publicdomain/zero/1.0/,Proper House Beat,./audio_corpora_freesound/364743_3356610-hq.ogg,Teacoma
800,75,"A windy sound made in fl studio, can be used for an intro to a ambient track or background for a doc etc. I hope it's useful for some of you.",365028,http://creativecommons.org/publicdomain/zero/1.0/,Oxygen.wav 75 bpm,./audio_corpora_freesound/365028_4530114-hq.ogg,yapppy
801,127,"Trashy guitar riff and some percussion. 127 bpm. Recorded in Cubase.
<a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">My profile-info/other stuff.</a>",365639,http://creativecommons.org/licenses/by-nc/3.0/,colourful trash loop.wav,./audio_corpora_freesound/365639_3162775-hq.ogg,zagi2
802,146,house sample,368409,http://creativecommons.org/publicdomain/zero/1.0/,sample organ bass 146bpm.mp3,./audio_corpora_freesound/368409_5381677-hq.ogg,stellarartwars15
803,128,Iv`e created a Short horror sample  at 128bpm.,368598,http://creativecommons.org/licenses/by/3.0/,Short horror sample.wav,./audio_corpora_freesound/368598_4766646-hq.ogg,djfroyd
804,90,"Key in A.
tempo  - 90 bpm.
Short rock instrumental study.",368661,http://creativecommons.org/licenses/by/3.0/,Short_Rock_instrumental_study.mp3,./audio_corpora_freesound/368661_3908940-hq.ogg,ValentinSosnitskiy
805,170,"The bowed-intrument-like sound is made using a piano with a volume envelope applied to it.

The tempo is 170bpm and the time signature is 3/4 

If you use this for anything, please add a link to it in the comments.",368774,http://creativecommons.org/licenses/by/3.0/,Attackless piano loop,./audio_corpora_freesound/368774_4309439-hq.ogg,vroomvro0om
806,92,"i found two melodies in gis_sweden's excellent ""you deserve it - friday randomness II""
<a href=""http://freesound.org/people/gis_sweden/sounds/362508/"" rel=""nofollow"">http://freesound.org/people/gis_sweden/sounds/362508/</a>

and quantized them into a 92 bpm 4/4 thing. Each melody is presented panned, with and without a beat, then simultaneously. it's sort of an accidental counterpoint.
I also messed up his nice analog sound into some harsh digital junk.

There's a lot of high frequency energy here so watch it, and apologies to Mr. Fletcher, Mr. Munson and their daughter, Curve.",369028,http://creativecommons.org/publicdomain/zero/1.0/,random machine counterpoint- gis_sweden remix.wav,./audio_corpora_freesound/369028_1036771-hq.ogg,parabolix
807,100,"First and last verses of Edgar Allen Poe's ""The Raven"" read to a click-track of 100 bpm.
Recorded with a Sennheiser MKH 416 into Pro Tools",369501,http://creativecommons.org/publicdomain/zero/1.0/,The Raven 100 bpm,./audio_corpora_freesound/369501_6758243-hq.ogg,pinehadmz
808,80,"Syhth loop, uncut, analouge and strange.",370950,http://creativecommons.org/publicdomain/zero/1.0/,80bpmloops8bars09arp.wav,./audio_corpora_freesound/370950_546044-hq.ogg,deep into perspectives
809,120,This is a simple piano chord sequence created within Cubase 9 using Proteus VX as sound source and processing from Izotope Alloy & TC Master X3 applied on it to improve the sound. 16 bit wav format.,371894,http://creativecommons.org/licenses/by-nc/3.0/,20161229 - Piano Chord Sequence C-Dmin-A7-Dmin-Emin-B7-Emin 120 bpm.wav,./audio_corpora_freesound/371894_2518-hq.ogg,Jovica
810,100,"This is one of the 32 different pad sounds from the memorable Embracer VST instrument which was included with an older version of Cubase, but which does not work anymore with the latest & greatest version Cubase 9... I think this is a pity. As a kind of honour to this little beauty I recorderd the chord sequence C-F-G-C at 100 bpm 4/4 for all the presets Embracer has. Created within Cubase 7.5. Mastering was done using Izotope Ozone 7.",372031,http://creativecommons.org/licenses/by-nc/3.0/,20161230 - Embracer - C-F-G-C Chord sequence - 100 bpm - 3D Krull.wav,./audio_corpora_freesound/372031_2518-hq.ogg,Jovica
811,95,"The Erhu (Chinese: 二胡; pinyin: èrhú; [ɑɻ˥˩xu˧˥]) is a two-stringed bowed musical instrument, more specifically a spike fiddle, which may also be called a Southern Fiddle, and sometimes known in the Western world as the Chinese violin or a Chinese two-stringed fiddle. It is used as a solo instrument as well as in small ensembles and large orchestras. It is the most popular of the Huqin family of traditional bowed string instruments used by various ethnic groups of China. A very versatile instrument, the erhu is used in both traditional and contemporary music arrangements, such as in pop, rock, jazz, etc. and makes a calm sound.",372072,http://creativecommons.org/publicdomain/zero/1.0/,Sad-Huqin.wav 95bpm,./audio_corpora_freesound/372072_6936160-hq.ogg,merkahz
812,95,"Starquake may refer to: Starquake (astrophysics), an astrophysical phenomenon when the crust of a neutron star undergoes a sudden adjustment. Starquake (video game), a 1984 computer game.",372081,http://creativecommons.org/publicdomain/zero/1.0/,Starquake-Ripples.wav 95bpm,./audio_corpora_freesound/372081_6936160-hq.ogg,merkahz
813,100,"This is one of the 38 different pad chord sample sounds from the memorable Embracer VST instrument which was included with an older version of Cubase, but which does not work anymore with the latest & greatest version Cubase 9... I think this is a pity. As a kind of honour to this little beauty I recorderd the C and c chord at 100 bpm 4/4 over 3 octaves for the 3D Orthanc preset and then processed the sound using the Lognflow delay effect plugin from NI Reaktor. Created within Cubase 7.5. Mastering was done using Izotope Ozone 7.",372095,http://creativecommons.org/licenses/by-nc/3.0/,20170101 - Embracer - Cmaj Chord @ 100 bpm - 3D Orthanc - Longflow - Come Back.wav,./audio_corpora_freesound/372095_2518-hq.ogg,Jovica
814,100,"This is one of the 38 different pad chord sample sounds from the memorable Embracer VST instrument which was included with an older version of Cubase, but which does not work anymore with the latest & greatest version Cubase 9... I think this is a pity. As a kind of honour to this little beauty I recorderd the CEGB chord at 100 bpm 4/4 for the 3D Neverending Story preset and then processed the sound using NI Guitar Rig 5 plugin. Created within Cubase 7.5. Mastering was done using Izotope Ozone 7.",372138,http://creativecommons.org/licenses/by-nc/3.0/,20170101 - Embracer - 3D Neverending Story - CEGB Chord @ 100 bpm - NI Guitar Rig 5 - Broken Drill.wav,./audio_corpora_freesound/372138_2518-hq.ogg,Jovica
815,109,"Weird-bebop electronic piano followed by hand drums. 109 bpm. Primarily made for animations, but could be used elsewhere Recorded in Cubase.
<a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">My profile-info/other stuff.</a>",372905,http://creativecommons.org/licenses/by-nc/3.0/,Chunky piano loop.wav,./audio_corpora_freesound/372905_3162775-hq.ogg,zagi2
816,80,80 bpm c,376024,http://creativecommons.org/licenses/by/3.0/,padloop80bpm8bars2.wav,./audio_corpora_freesound/376024_546044-hq.ogg,deep into perspectives
817,100,"This is one of the chord sequences played completely on the white keys of my keyboard and this chord sequence allows to play any solo on the white keys and it will sound good. Just try it, you'll be amazed! Created using Steinbarg Embracer, NI Guitar Rig 5, Izotope Ozone 7, all within Cubase 7.5 - 32 bit, because that is the last version in which Embraces still works... Enjoy!",376250,http://creativecommons.org/licenses/by-nc/3.0/,20170108 - Embracer - Highlander - white key chord sequence @ 100 bpm - NI Guitar Rig 5 - Psychekiller.wav,./audio_corpora_freesound/376250_2518-hq.ogg,Jovica
818,109,"Punchy punk-rock loop. 109 bpm. Recorded in Cubase.
<a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">My profile-info/other stuff.</a>",376556,http://creativecommons.org/licenses/by-nc/3.0/,Glad punk test.wav,./audio_corpora_freesound/376556_3162775-hq.ogg,zagi2
819,84,"Litlle calm and blue loop. Big hiss on a hi hat. 84 bpm. Recorded in Cubase.
<a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">My profile-info/other stuff.</a>",376752,http://creativecommons.org/licenses/by-nc/3.0/,cold cup of tea.wav,./audio_corpora_freesound/376752_3162775-hq.ogg,zagi2
820,96,One of three stimuli used in the experiment of measuring an EEG response to a music same stimuli in three different tempos.,377158,http://creativecommons.org/licenses/by-nc/3.0/,96bpm.wav,./audio_corpora_freesound/377158_4615887-hq.ogg,dk46307
821,144,One of three stimuli used in the experiment of measuring an EEG response to a music same stimuli in three different tempos.,377159,http://creativecommons.org/licenses/by-nc/3.0/,144bpm.wav,./audio_corpora_freesound/377159_4615887-hq.ogg,dk46307
822,100,These sounds are made with vst instruments by Hörspiel-Werkstatt Bad Hersfeld,380044,http://creativecommons.org/licenses/by/3.0/,ch2_100bpm.wav,./audio_corpora_freesound/380044_5137631-hq.ogg,Hoerspielwerkstatt_HEF
823,176,"I was messing around to create a lead synth for a song for my band, but nothing came out for the song. At leased I ended up with something that could sound great for a purely electronic style.

DAW: Ableton
Effects: Sampler + Saturator + Simple Delay + EQ Eight (8 band EQ)
Sample used: <a href=""https://www.freesound.org/people/staticpony1/sounds/249984/"" rel=""nofollow"">https://www.freesound.org/people/staticpony1/sounds/249984/</a>
Sample author: staticpony1
Key: I don't know the scale name, but it is in G
BPM: 176

Usage:
- I would like to hear your song, if you use it
- I don't expect any royalties or such. But if you make it big with this sound, just mention me in 1 of your interviews. :D
- Have fun",380496,http://creativecommons.org/publicdomain/zero/1.0/,Lead Synth 176bpm G.wav,./audio_corpora_freesound/380496_6462242-hq.ogg,EmbataSG2
824,130,Electronic house loop (130 bpm),381278,http://creativecommons.org/publicdomain/zero/1.0/,Queen-3-Spring.wav,./audio_corpora_freesound/381278_52391-hq.ogg,visual
825,145,have fun?,382328,http://creativecommons.org/licenses/by/3.0/,junk145bpm.aif,./audio_corpora_freesound/382328_7110145-hq.ogg,nosegrind
826,110,"Vintage - Techno house loop -110bpm.
By Frankum & Frankumjay.
Frankumjay sounds.",382931,http://creativecommons.org/licenses/by/3.0/,Vintage - Techno house loop -110bpm,./audio_corpora_freesound/382931_2305278-hq.ogg,frankum
827,125,"Trought the beat - Techno house track loop 125bpm
By Frankum & Frankumjay.
Frankumjay sounds.",384304,http://creativecommons.org/licenses/by/3.0/,Trought the beat - Techno house track loop 125bpm,./audio_corpora_freesound/384304_2305278-hq.ogg,frankum
828,100,Minimal Techno beat with voice sample tagged on end. 8 bars. Loop and enjoy!,384553,http://creativecommons.org/publicdomain/zero/1.0/,Here We Are 100bpm.wav,./audio_corpora_freesound/384553_6511313-hq.ogg,DoctorToast
829,110,Electro beat with robot voice sample. 8 Bars. Loop away!,384555,http://creativecommons.org/publicdomain/zero/1.0/,Break it Loop 110 bpm.wav,./audio_corpora_freesound/384555_6511313-hq.ogg,DoctorToast
830,125,Techno beat with voice sample. 8 Bars. This one is downright hypnotic when looped!,384558,http://creativecommons.org/publicdomain/zero/1.0/,More Coffee 125bpm.wav,./audio_corpora_freesound/384558_6511313-hq.ogg,DoctorToast
831,135,Minimal beat with samples. It's all about the kneepads!,385028,http://creativecommons.org/publicdomain/zero/1.0/,Kneepads 135bpm 16 Bars.wav,./audio_corpora_freesound/385028_6511313-hq.ogg,DoctorToast
832,130,Beat loop with samples. Check your head!,385032,http://creativecommons.org/publicdomain/zero/1.0/,The Head 130bpm 16 Bars.wav,./audio_corpora_freesound/385032_6511313-hq.ogg,DoctorToast
833,125,Beat Mix with sample. Just listen!,385035,http://creativecommons.org/publicdomain/zero/1.0/,Listen To This 125bpm 16 Bar.wav,./audio_corpora_freesound/385035_6511313-hq.ogg,DoctorToast
834,126,Beat Mix with sample. Let's all do the Twist and Distort!,385039,http://creativecommons.org/publicdomain/zero/1.0/,"Twisting, Distorting 126bpm 16 Bar.wav",./audio_corpora_freesound/385039_6511313-hq.ogg,DoctorToast
835,92,"Strong bass with strings line. 92 bpm. Cut, trim, loop...as wish. Recorded in Cubase.
<a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">My profile-info/other stuff.</a>",385896,http://creativecommons.org/licenses/by-nc/3.0/,beat 203.wav,./audio_corpora_freesound/385896_3162775-hq.ogg,zagi2
836,80,"A relaxed synth beat loop at 80bpm, created in FL Studio. Uses the Sakura and PoiZone plugins.",386963,http://creativecommons.org/publicdomain/zero/1.0/,missing,./audio_corpora_freesound/386963_3283808-hq.ogg,ADnova
837,160,"A pleasant looping 160bpm beat created in FL studio. Uses the PoiZone and Sakura plugins.
In 6/8 time signature.",386964,http://creativecommons.org/publicdomain/zero/1.0/,be cooler,./audio_corpora_freesound/386964_3283808-hq.ogg,ADnova
838,160,A pleasant looping 160bpm beat created in FL studio. Uses the PoiZone and Sakura plugins.,386965,http://creativecommons.org/publicdomain/zero/1.0/,be cool,./audio_corpora_freesound/386965_3283808-hq.ogg,ADnova
839,84,Repetitive guitar melody for blues at 84bpm.,387120,http://creativecommons.org/licenses/by/3.0/,Repetative Blues: Melody,./audio_corpora_freesound/387120_5005496-hq.ogg,GioMilko
840,110,It was made with Polyplex Drums by Reaktor 6. Very easy to layer differnt Sounds to get better results. It´s an acoustic Drumloop at 110 bpm. It was made in Bitwig Studio.,387366,http://creativecommons.org/publicdomain/zero/1.0/,110 escape drums poly.wav,./audio_corpora_freesound/387366_3063784-hq.ogg,MuSiCjUnK
841,110,It was made in Absynth 5 and is a basic Pad. The Tempo is at 110 bpm. Made in Bitwig Studio. I plan a Hip Hop Project with the Escape Pad.,387367,http://creativecommons.org/publicdomain/zero/1.0/,110 escape pads .wav,./audio_corpora_freesound/387367_3063784-hq.ogg,MuSiCjUnK
842,90,This E Piano Loop was made in Samplitude Music Studio by using the Vita Sampler with a classic distorted E Piano. I use it actually in Bitwig Studio with the other 90 bpm Drumloop. You can find it in the TrackPacks. The Tempo is at 90 bpm.,387369,http://creativecommons.org/publicdomain/zero/1.0/,90 e Piano.wav,./audio_corpora_freesound/387369_3063784-hq.ogg,MuSiCjUnK
843,85,A melancholic Theme by using a basic Pad from Absynth 5. It was made in Bitwig Studio 1. I wan´t to do a Hip Hop Oldschool Project with. There´s an other 85 bpm´s Sound in the Track Packs to get the comparing Drums.,387373,http://creativecommons.org/publicdomain/zero/1.0/,85 bpm- pad.wav,./audio_corpora_freesound/387373_3063784-hq.ogg,MuSiCjUnK
844,125,"Ignition EDM beat. Old school groove. Loop on 125 bpm. Logo or song bed. Recorded in Cubase.
<a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">My profile-info/other stuff.</a>",387847,http://creativecommons.org/licenses/by-nc/3.0/,beat 204.wav,./audio_corpora_freesound/387847_3162775-hq.ogg,zagi2
845,102,I found an old typewriter in a house where I stayed for a while. Recorded with a Zoom H1.,387905,http://creativecommons.org/licenses/by/3.0/,Typewriter loop 1 102 bpm.wav,./audio_corpora_freesound/387905_116691-hq.ogg,Owl
846,94,I found an old typewriter in a house where I stayed for a while. Recorded with a Zoom H1.,387907,http://creativecommons.org/licenses/by/3.0/,Typewriter loop 4 94 bpm.wav,./audio_corpora_freesound/387907_116691-hq.ogg,Owl
847,118,"Vintage cinematic, tense groove. 118 bpm. Recorded in Cubase.
<a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">My profile-info/other stuff.</a>",388389,http://creativecommons.org/licenses/by-nc/3.0/,retro crime movie beat.wav,./audio_corpora_freesound/388389_3162775-hq.ogg,zagi2
848,85,"This is simple experimental song, where I play in electric-guitar some  chords with using guitar pedals: delay and reverb.
Temp - 85 bpm.
Size - 4\4.
tonality - Em.
atmospheric and sentimental.

continuation there <a href=""https://soundcloud.com/solomka"" rel=""nofollow"">https://soundcloud.com/solomka</a>",389521,http://creativecommons.org/licenses/by/3.0/,Electric-guitar sketch (Echo).wav,./audio_corpora_freesound/389521_3908940-hq.ogg,ValentinSosnitskiy
849,160,"Atmospheric ambience release with the sample ""Glass"" available on my freesound.org page.",389773,http://creativecommons.org/publicdomain/zero/1.0/,Darkness Cinematic 160 bpm.wav,./audio_corpora_freesound/389773_4448255-hq.ogg,ANARKYA
850,80,"80 bpm . Please credit to Carlos Carty in your work and check out my web site www.nativerelax.com Like too <a href=""https://www.facebook.com/carloscartyworldmusic"" rel=""nofollow"">https://www.facebook.com/carloscartyworldmusic</a> Thanks!",390878,http://creativecommons.org/licenses/by/3.0/,Inca Spa loop 02.wav,./audio_corpora_freesound/390878_197130-hq.ogg,CarlosCarty
851,110,"12 measure, 110bpm walking bass line with 6-2-5-1 progression in C Major",390950,http://creativecommons.org/licenses/by/3.0/,Bass - Walking Feel.wav,./audio_corpora_freesound/390950_4614639-hq.ogg,gmcerveny
852,75,"A longish synth Arp for anyone to use, pitch shift or mangle if you will, done using a vst called ""Easy Jupit8r"" and waves abbey road tape simulator",391450,http://creativecommons.org/publicdomain/zero/1.0/,Synth Arp 75bpm.flac,./audio_corpora_freesound/391450_1416457-hq.ogg,franeknflute
853,145,Flanger with fast delayed white noise and modulated cut off. 145 bpm,391891,http://creativecommons.org/publicdomain/zero/1.0/,psy glitch noise.wav,./audio_corpora_freesound/391891_952419-hq.ogg,mechwarreir2
854,80,"Retro motion gaming beat. 80 bpm. Recorded in Cubase.
<a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">My profile-info/other stuff.</a>",392194,http://creativecommons.org/licenses/by-nc/3.0/,zbrka loop.wav,./audio_corpora_freesound/392194_3162775-hq.ogg,zagi2
855,75,"Created with Steinberg's Cubase and custom HALion.
Processing a voice sample of mine and some coil pickup recordings.

It should be an A fifth chord.


It's always nice to hear what projects you use these sounds for.
Let me know!

If you want more CC0 sounds, please consider supporting me on Flattr.
<a href=""https://flattr.com/profile/cabled_mess"" rel=""nofollow"">https://flattr.com/profile/cabled_mess</a>",393330,http://creativecommons.org/publicdomain/zero/1.0/,Cyberpunk 24042017_Snippet_75 bpm [loop],./audio_corpora_freesound/393330_5450487-hq.ogg,cabled_mess
856,99,"Punchy, dynamic loop. 99 bpm. Recorded in Cubase.
<a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">My profile-info/other stuff.</a>",393387,http://creativecommons.org/licenses/by-nc/3.0/,modular threat loop.wav,./audio_corpora_freesound/393387_3162775-hq.ogg,zagi2
857,97,"Deep kick, slappy snare, synth. Raw sample. Lethargic beat. Loop at 97 bpm. Hip hop layer, song bed etc..Recorded in Cubase.
<a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">My profile-info/other stuff.</a>",394034,http://creativecommons.org/licenses/by-nc/3.0/,gimme verse.wav,./audio_corpora_freesound/394034_3162775-hq.ogg,zagi2
858,112,"Search Party Loop 1. Collection of Loops available for mashup, remix.
 56 bpm or 112 bpm

 Loop 1 of collection Search Party 

 474 Windtryst Farm
 State College Pa 16805 

 ""I'm ready to just Pull the Plug"" - B.Z. DaHockin",394819,http://creativecommons.org/licenses/by/3.0/,Search Loop 1,./audio_corpora_freesound/394819_5187472-hq.ogg,audiomirage
859,96,"Simple beat recorded from Octatrack, processed with Analog Heat. Four bars, 96 BPM. 2/6",395060,http://creativecommons.org/publicdomain/zero/1.0/,breakbeat_hiphop_A2_4bar_96bpm.wav,./audio_corpora_freesound/395060_7095687-hq.ogg,MustardPlug
860,130,"Some synth wobble I've gone and done in caustic.  Used the modular for this. ∆°

E# G# F#
130 bpm",395193,http://creativecommons.org/publicdomain/zero/1.0/,Dub Wobble spear goblin.wav,./audio_corpora_freesound/395193_2448533-hq.ogg,.Andre_Onate
861,88,"synth drums made in Blok Modular within Jeskola Buzz

88 bpm",396147,http://creativecommons.org/publicdomain/zero/1.0/,hulexo perc,./audio_corpora_freesound/396147_532787-hq.ogg,Ragnar59
862,86,"A loop I made using Ableton, 86bpm",396765,http://creativecommons.org/publicdomain/zero/1.0/,Suspense/Tension trap loop,./audio_corpora_freesound/396765_6384533-hq.ogg,User391915396
863,140,Loop (140 bpm in Fm),397490,http://creativecommons.org/licenses/by-nc/3.0/,Loop (140 bpm Fm) Guitar synth .mp3,./audio_corpora_freesound/397490_3844228-hq.ogg,gabgazou
864,160,"Another loop I just made because I'm going through a jungle loop phase that will probably last a couple more days.  

160 bpm",398157,http://creativecommons.org/publicdomain/zero/1.0/,Beta max C1 loop.wav,./audio_corpora_freesound/398157_2448533-hq.ogg,.Andre_Onate
865,60,"For my own obscure reason I took file 389436, looped it so that it repeats at 60 bpm, added about 25% echo, then added bilateral panning at 15 cycles per minute (cpm).",398391,http://creativecommons.org/publicdomain/zero/1.0/,pens in metal tin loop.wav,./audio_corpora_freesound/398391_2344806-hq.ogg,babalubabilly
866,100,"Catchy loop at 100 bpm. Reminds me of walking in the hood. Includes samples such as Kicker, TripleOscillator, Square, and crash02. Created by me in LMMS on 8/1/17.",398687,http://creativecommons.org/publicdomain/zero/1.0/,The Hood,./audio_corpora_freesound/398687_3082984-hq.ogg,envirOmaniac2
867,140,"A dance-ish loop at 140 bpm. Created by me in LMMS on 8/4/17. Contains bass, kicker, and bell samples. Upbeat and cheery.",398941,http://creativecommons.org/publicdomain/zero/1.0/,HappyLoop.wav,./audio_corpora_freesound/398941_3082984-hq.ogg,envirOmaniac2
868,106,"A guitar loop with percussion made using Ableton, 7/4 , 106 bpm",399034,http://creativecommons.org/publicdomain/zero/1.0/,"""Medieval"" guitar loop",./audio_corpora_freesound/399034_6384533-hq.ogg,User391915396
869,86,A beat i m using for a track im trying to make.  While learning how to speak french.  86 bpm,399041,http://creativecommons.org/publicdomain/zero/1.0/,French func skunk.wav,./audio_corpora_freesound/399041_2448533-hq.ogg,.Andre_Onate
870,148,Fl studio 12,399684,http://creativecommons.org/publicdomain/zero/1.0/,Kick + Bass = 148 bpm ( C ).wav,./audio_corpora_freesound/399684_6053594-hq.ogg,astah
871,96,Rock,400508,http://creativecommons.org/licenses/by/3.0/,E minor 96bpm.aif,./audio_corpora_freesound/400508_7473420-hq.ogg,tripjazz
872,120,A slow string loop with a delay effect (120 bpm),400601,http://creativecommons.org/publicdomain/zero/1.0/,Lowkey 1.wav,./audio_corpora_freesound/400601_52391-hq.ogg,visual
873,189,nasty D'n'B loop. 189bpm.,400836,http://creativecommons.org/licenses/by/3.0/,nasty D'n'B loop.wav,./audio_corpora_freesound/400836_2155630-hq.ogg,eardeer
874,170,"Heavy DnB loop. 170bpm. 32bars.
Although barely audible anymore, this one started out with beatboxing my didge this morning...",401603,http://creativecommons.org/licenses/by/3.0/,DidgeboxBreak_170bpm_32bars.wav,./audio_corpora_freesound/401603_2155630-hq.ogg,eardeer
875,180,"180bpm loop. 25bars. Distorted synth bass, cheap dnb beat and chiptune-ish sound involved.",401612,http://creativecommons.org/licenses/by/3.0/,FrenzyFrotzel_Loop_180bpm_25bars.wav,./audio_corpora_freesound/401612_2155630-hq.ogg,eardeer
876,155,Cheesy lofi loop with a chiptune-ish vibe. 155bpm 8 bars.,401613,http://creativecommons.org/licenses/by/3.0/,CheeseRider_Loop_155bpm_8bars.wav,./audio_corpora_freesound/401613_2155630-hq.ogg,eardeer
877,150,Funny little bass-n-synth loop. 150bpm. 8bars.,401614,http://creativecommons.org/licenses/by/3.0/,RubberBassLoop_150bpm_8bars.wav,./audio_corpora_freesound/401614_2155630-hq.ogg,eardeer
878,130,"Tempo: 130 bpm.
Key: D.",401929,http://creativecommons.org/publicdomain/zero/1.0/,Alpha Bass (130 bpm),./audio_corpora_freesound/401929_7682129-hq.ogg,TheFlakesMaster
